,g_number_of_nodes,g_number_of_arcs,g_min_cost,g_max_cost,g_sum_cost,g_mean_cost,g_std_cost,g_min_cap,g_max_cap,g_sum_cap,g_mean_cap,g_std_cap,g_shortest_path,g_supply,g_number_of_supply_nodes,g_arcs_source_sink,mst_sum_cost,mst_mean_cost,mst_std_cost,mst_sum_cap,mst_mean_cap,mst_std_cap,Network Simplex,CS2,SSP,CAS,CC Simple,CC Minimum Mean Cycle,CC Cancel and Tighten,Minimum
38775759,502,1095,20,9990,5571007,0.5092770395966744,0.2861939833652575,1,100,56359,0.5146940639269406,0.2889772115194353,14761,2236.0,1,6,1328804,0.3425863334039747,0.2227091282916654,26055,0.520059880239521,0.2899903577569461,209,1766,4423,3216,30124,117110,5247,Network Simplex
38781935,5002,10050,1,100,507816,0.5052895522388059,0.2851669332883689,1,100,509644,0.5071084577114428,0.2863585359693281,1779,707.0,1,51,137711,0.2898599227522916,0.1793724451159781,252422,0.5047430513897221,0.2857660695654825,5459,46802,89389,47156,2663392,7982990,349350,Network Simplex
38789739,1002,2030,1,100,101000,0.4975369458128079,0.284196980124445,2,9999,10229403,0.5039618740199143,0.2835918144847197,700,316.0,1,21,26825,0.3621378621378621,0.2276990229231083,5074987,0.5070931269170916,0.2831858211886552,337,1080,83,149,4214,23215,7311,SSP
38795645,52,95,1,100,5116,0.5385263157894736,0.2809756251689071,45,997,48165,0.5085255767301906,0.2717298975757961,482,707.0,1,11,1697,0.4558152027934461,0.2736780370720613,29062,0.5715578106869629,0.2601270999838757,22,108,30,67,958,1256,596,Network Simplex
38796136,5002,9950,1,10000,49604904,0.4985417487437185,0.288959470858373,1,10000,49720322,0.4997017286432161,0.2876766330361257,343347,707.0,1,101,13365236,0.3136383872151752,0.2018411117657889,24830163,0.4966032798641311,0.2890884755500952,7245,14660,2848,4873,391353,844817,213521,SSP
38798218,52,105,1,2,163,0.7761904761904762,0.2486243329944116,97,9926,496453,0.4763372768007062,0.2808217910509198,7,707.0,1,6,61,0.5980392156862745,0.1985142816795743,238243,0.4754153645989232,0.2854123219391771,12,44,14,16,134,305,102,Network Simplex
38799158,402,800,1,9992,3867620,0.4838395716573258,0.2816484972919832,5,9994,3910511,0.4891073394036422,0.2837433844270571,67072,20000.0,1,21,1019073,0.3683085763851241,0.2280503429005452,2015091,0.5028181497427134,0.2685961176870589,254,1520,1523,1505,38391,72296,7302,Network Simplex
38800384,52,95,1,2,149,0.7842105263157895,0.247648218021444,29,995,45990,0.4865379529225073,0.2768532625118338,16,70.0,1,11,62,0.6078431372549019,0.2056487937588532,23801,0.4690314316681446,0.2793126523185398,14,35,19,26,181,232,213,Network Simplex
38801777,102,200,24,9949,976030,0.4905166348376721,0.2841510838124441,1,996,105883,0.5315411646586345,0.2925235785476901,38761,1000.0,1,11,269579,0.2994949517393391,0.2043339445109133,53285,0.5296930295439182,0.3055606206840909,125,263,262,348,2684,8046,2169,Network Simplex
38804028,10002,20000,1,100,1007771,0.5038855,0.2888291846225897,1,1000,10055354,0.5027677,0.2889300886662896,3604,10000.0,1,101,271469,0.2950454954504549,0.1864310076653155,5080484,0.507997600239976,0.2890328406875955,28160,82923,865124,177181,28955143,121025014,1750557,Network Simplex
38810678,5002,10050,1,2,15062,0.7493532338308457,0.249999163385645,1,10000,50421578,0.5017072437810945,0.2879308521695959,65,70710.0,1,51,5489,0.5487902419516096,0.1483732902718957,25092003,0.5019404882528896,0.2873237695024691,3603,22672,69547,54467,3609261,13056755,255888,Network Simplex
38811487,5002,9950,1,1000,4974973,0.4999972864321608,0.288086379935245,1,1000,4968242,0.4993208040201005,0.2897328577216858,34236,707.0,1,101,1349250,0.3086911221874618,0.1948157240527057,2484379,0.4967764447110577,0.2920888214860506,6012,21372,22398,17625,5600133,10989413,511660,Network Simplex
38811487,5002,9950,1,1000,4974973,0.4999972864321608,0.288086379935245,1,1000,4968242,0.4993208040201005,0.2897328577216858,34236,707.0,1,101,1349250,0.3086911221874618,0.1948157240527057,2484379,0.4967764447110577,0.2920888214860506,898,2010,1439,2937,536851,1637035,31059,Network Simplex
38811487,2002,4080,1,2,6104,0.7480392156862745,0.2499923105314942,1,9998,20232757,0.4960001068841219,0.2873859054352386,24,4472.0,1,21,2199,0.5494752623688156,0.1492977883223481,10014345,0.5012690469669011,0.2941694911411035,6012,21372,22398,17625,5600133,10989413,511660,Network Simplex
38811487,2002,4080,1,2,6104,0.7480392156862745,0.2499923105314942,1,9998,20232757,0.4960001068841219,0.2873859054352386,24,4472.0,1,21,2199,0.5494752623688156,0.1492977883223481,10014345,0.5012690469669011,0.2941694911411035,898,2010,1439,2937,536851,1637035,31059,Network Simplex
38812937,402,800,1,10,4350,0.54375,0.2847559261894298,1,100,40869,0.5108625,0.286966254276962,76,200.0,1,21,1272,0.3965087281795511,0.2042952866276721,20619,0.5141895261845386,0.2876899203384853,211,1206,937,839,23451,43506,6773,Network Simplex
38812966,102,200,10,9992,996420,0.4986088871096877,0.2959934497990792,57,9983,1035603,0.5186832615446259,0.2869178445583217,37839,1000.0,1,11,261006,0.3238774059132946,0.2203812438215862,526383,0.5220587870667264,0.3016795625984051,27,128,16,27,563,836,413,SSP
38813268,1002,1910,1,1000,957361,0.5012361256544502,0.2843884211560085,5,9980,9672534,0.50743025317651,0.2903017683197377,39870,3162.0,1,101,288497,0.3676132540928459,0.2276545599612141,5010604,0.5023179529953238,0.2958645388726934,798,3174,2592,1309,191012,169775,43695,Network Simplex
38816551,102,200,1,99,10275,0.5189393939393939,0.2859467999306381,20,9949,1006752,0.5059563775253795,0.2887433902308283,397,100.0,1,11,2973,0.327062706270627,0.1955026421161669,541740,0.5391257790971579,0.2892204311776923,31,98,14,17,536,664,468,SSP
38820307,202,390,2,998,189823,0.4877010431118648,0.2960650219567899,1,1000,201021,0.5154384615384615,0.2921771504390081,6812,141.0,1,21,52826,0.2829019595242303,0.2008194738261677,104475,0.5208177549128107,0.2875661693941554,90,278,67,96,3319,4683,1486,SSP
38820311,502,1040,1,2,1568,0.7538461538461538,0.2499704124503372,46,9991,5071651,0.4880980382344109,0.2880966984333737,14,2236.0,1,11,547,0.5459081836327345,0.1443832763581378,2466481,0.4942887317734009,0.2873192546079081,111,360,112,322,15900,51934,3857,Network Simplex
38820672,52,95,1,10,542,0.5705263157894737,0.2875938965059571,27,999,48640,0.5125125125125125,0.2803993214354472,52,70.0,1,11,185,0.4030501089324618,0.2296796462996679,27026,0.5309835356988486,0.2776051344978004,30,64,9,10,88,129,105,SSP
38822576,5002,10050,1,2,15039,0.7482089552238806,0.2499935842348957,1,10000,50082438,0.4983327164179104,0.2901440343946608,66,70710.0,1,51,5500,0.5498900219956009,0.1498532505589348,25040519,0.5013118121269619,0.2888066901989589,3604,22137,98340,71669,4577718,14197319,262530,Network Simplex
38822592,10002,20000,1,1000,9998513,0.49992565,0.2893889419485089,2,10000,99600498,0.49800249,0.2888010601050486,33480,1000.0,1,101,2671165,0.2853523408342926,0.1834653648340505,49855411,0.4985042595740426,0.2895963856873802,14128,25479,8044,9302,7389216,18763533,645365,SSP
38824114,102,200,1,100,9526,0.4763,0.2780796828249054,63,9993,1053351,0.5270444311017712,0.273217612685806,296,1000.0,1,11,2718,0.4204826732673267,0.2778352504103401,558373,0.5627489357241913,0.2669224702924314,34,108,24,35,1025,967,558,SSP
38826228,252,545,3,1000,284756,0.5224880733944953,0.2963732836344253,5,997,266174,0.4898622472923357,0.2883188858601962,1565,1581.0,1,6,65815,0.3510189496365275,0.219628633171992,125443,0.5017800284804557,0.2872401760344077,52,356,177,429,2829,10233,1427,Network Simplex
38826263,102,215,1,10,1173,0.5455813953488372,0.2799775931697441,1,100,10682,0.4968372093023256,0.2785631680884388,21,100.0,1,6,321,0.454031117397454,0.219660127635047,5291,0.5238613861386139,0.2824257382355238,25,101,68,109,746,2364,508,Network Simplex
38827173,502,1095,2,997,563155,0.5158443366629569,0.2912704453701096,2,999,536827,0.4907437117482779,0.2896520070860646,1100,22360.0,1,6,133012,0.3222002596748251,0.2079575757248413,246113,0.4917352482222741,0.2922313409090576,204,1801,4543,3238,36333,142797,6463,Network Simplex
38838256,1002,2090,1,10,11536,0.5519617224880383,0.2857182311749482,1,1000,1064084,0.5091311004784689,0.2885988624142985,38,3162.0,1,11,3157,0.3153846153846154,0.1701591102476639,504443,0.5039390609390609,0.2894269878594874,317,1901,1649,2163,94476,383643,13315,Network Simplex
38840992,2002,4080,2,9996,20116117,0.4932393790849673,0.286914469851686,1,10000,20694460,0.5072171568627452,0.2914995923461901,63338,44721.0,1,21,5211920,0.3149525599956974,0.2069417588603759,10212318,0.5104117608162615,0.2885162332219131,2438,9112,14145,11089,606915,2432200,64934,Network Simplex
38842542,102,185,1,10,1023,0.552972972972973,0.273128668469295,3,1000,99529,0.5379945945945945,0.2916036090922855,95,100.0,1,21,357,0.504950495049505,0.2314566456120821,52616,0.520950495049505,0.3067843237710103,29,92,13,25,746,1159,805,SSP
38847985,10002,20000,1,100,1008051,0.5040255,0.2874866437762804,1,100,1010684,0.505342,0.2900606195883888,3544,1000.0,1,101,272728,0.2870533999231656,0.1782795801730612,506526,0.5064753524647535,0.2891678125501812,24329,74957,374794,143316,14822597,60624497,1457644,Network Simplex
38848489,2002,4080,1,2,6080,0.7450980392156863,0.2499519369408227,1,1000,1988701,0.4874267156862745,0.2905704219627411,25,4472.0,1,21,2178,0.5442278860569715,0.1419782980719846,981926,0.4907176411794103,0.29108477555577,746,5410,6760,8233,373924,1092116,32707,Network Simplex
38852897,252,455,6,9993,2191340,0.4819505521997266,0.2890943746352004,13,9991,2339921,0.5147316100974394,0.2910438428673557,220247,158.0,1,51,704197,0.3494290368728102,0.2378358733008421,1231196,0.4922391717625233,0.2899016370566365,411,768,65,50,1394,1644,1858,CAS
38854663,502,1040,1,1000,502609,0.4832778846153846,0.2983262519253591,36,9994,5223610,0.5025717353489016,0.2968448378094155,2822,223.0,1,11,120368,0.261431435279604,0.1940609293844091,2494773,0.4991066278788519,0.2978336222457024,102,564,55,72,4987,21034,3054,SSP
38860302,502,1095,1,2,1628,0.7433789954337899,0.2499123092177218,1,100,54341,0.4962648401826484,0.287740089461691,6,223.0,1,6,537,0.5359281437125748,0.1291249021128612,24830,0.4956087824351297,0.2910197478787372,69,473,445,807,13578,33959,1690,Network Simplex
38860539,502,960,1,100,48634,0.5066041666666667,0.2874125402900371,12,9986,4735677,0.4939912752853995,0.2921123488272962,2029,2236.0,1,51,14339,0.3367148056827521,0.2137397261891911,2462185,0.4922416785019703,0.2896858111578908,240,1164,420,765,26877,34140,9517,Network Simplex
38861243,102,185,1,10,1085,0.5864864864864865,0.2881086151813397,10,9955,896309,0.4866814177311415,0.2947627806562726,101,1000.0,1,21,386,0.4777227722772277,0.2527056801272027,532909,0.5324782251158813,0.2848494942118206,35,199,26,24,438,447,397,CAS
38863477,102,200,1,2,294,0.735,0.2495495942693555,20,9865,954662,0.483863152559554,0.2835813198105927,13,100.0,1,11,111,0.5495049504950495,0.149337654742558,489583,0.4913691267758301,0.2825125502981926,24,127,15,20,76,159,234,SSP
38864162,102,215,7,998,101307,0.472139628093396,0.2759409241676139,77,9994,1061470,0.4940033787714489,0.2862489597989014,1257,1000.0,1,6,24271,0.3894763868607282,0.2491529994524339,503611,0.5000248219767826,0.2905177953296382,18,131,18,50,627,1327,434,Network Simplex
38865609,1002,1970,1,999,966956,0.4913319410781339,0.290571567893963,8,9998,9864692,0.5008459559932291,0.2892086725116276,17648,3162.0,1,51,259792,0.3126897199186356,0.2045081298357681,4991963,0.4987973618699764,0.2905445905282617,535,2214,955,1598,145680,297136,29860,Network Simplex
38865805,1002,2090,1,2,3170,0.7583732057416268,0.249859739505204,1,1000,1023244,0.4895904306220096,0.2852812390658952,12,3162.0,1,11,1113,0.5559440559440559,0.1576143730011838,498362,0.4978641358641358,0.2795630233747644,174,1595,846,3016,46399,174881,6648,Network Simplex
38867487,202,410,1,10,2289,0.5582926829268293,0.2827426860801642,8,9943,1990788,0.4883415958769866,0.2918918466596603,42,14142.0,1,11,667,0.3687119955776672,0.191589943953533,918107,0.4655214550971194,0.2970176889229289,77,405,205,424,5018,10751,1917,Network Simplex
38878858,5002,10050,1,1000,5065022,0.5039822885572139,0.2908482360316505,1,100,504372,0.5018626865671642,0.2869309432941104,16970,707.0,1,51,1338361,0.2970240580074884,0.1909543493172003,250342,0.5005838832233553,0.2870111912929739,5645,31389,99897,57757,2832566,8596495,390988,Network Simplex
38880476,27,50,3,98,2239,0.4569387755102041,0.2852641497840554,3,100,2428,0.4856,0.2909925084946346,219,50.0,1,6,626,0.4377622377622377,0.2730498361430592,1197,0.4846153846153846,0.2750740290375183,11,40,13,24,130,122,131,Network Simplex
38881677,2502,5000,1,100,251842,0.503684,0.2859368254422644,1,100,254515,0.50903,0.2899424065223988,1830,500.0,1,51,69056,0.3367238470465472,0.2093997826917032,128309,0.513030787684926,0.2893017325471063,3303,14896,29941,17032,705022,2514476,132960,Network Simplex
38883117,2002,4080,1,9997,20374058,0.4995140208729285,0.2871721526726371,4,10000,20370309,0.4992722794117647,0.2896163918532554,67385,447.0,1,21,5338254,0.3022310075278436,0.1956977968643692,10233752,0.511431884057971,0.2901957495318899,618,2747,273,288,320191,1035597,39319,SSP
38886501,5002,9950,2,9999,50083896,0.5034060793013975,0.2890747786348419,1,10000,49772755,0.5002286934673367,0.290325203125133,342335,707.0,1,101,13672390,0.3015587043632526,0.1939200018377175,24910833,0.4981170365926815,0.2905527059497287,7016,16991,2291,3371,1314058,3341261,245460,SSP
38888936,5002,10050,1,10,55419,0.5514328358208955,0.2873769461361942,1,100,502794,0.5002925373134328,0.2882915777904469,201,707.0,1,51,15993,0.3553289342131573,0.1914148193102206,252324,0.5045470905818836,0.2863798127532789,6148,20663,73050,51458,2687552,8857887,302511,Network Simplex
38890532,52,95,1,2,148,0.7789473684210526,0.2483184444649568,173,9978,502406,0.5300144528488991,0.2929756268388043,15,707.0,1,11,64,0.6274509803921569,0.2179030467734595,287207,0.5643926442094176,0.286426006620733,17,36,9,17,77,151,151,SSP
38896929,52,95,1,10,523,0.5505263157894736,0.2905072457509365,2,99,4965,0.5279106858054227,0.2938836148712876,47,70.0,1,11,174,0.3790849673202614,0.2066159079656413,2647,0.5350717606630281,0.2968899138516212,21,135,31,46,306,552,339,Network Simplex
38897576,10002,20000,1,10,110008,0.55004,0.2872316110737117,1,10000,100246039,0.501230195,0.2895358599357979,408,10000.0,1,101,32002,0.31998800119988,0.1721640955845136,50204848,0.5019982801719828,0.2897870968571434,13180,50314,80480,84786,26748203,61465812,1293882,Network Simplex
38899632,2502,5000,1,100,251965,0.50393,0.28884572889347,9,10000,24909113,0.49818226,0.2909555888091727,1714,50000.0,1,51,67722,0.3042468405896069,0.1913295209583142,12489763,0.4993907636945222,0.2902726283877625,3137,41138,60825,19594,1344096,5298069,220108,Network Simplex
38899893,2502,5000,1,9999,25225406,0.5045585758575857,0.2902280375471986,1,1000,2448496,0.4896992,0.2876904091542851,178102,500.0,1,51,6787538,0.2958283876333922,0.1881625838319779,1216959,0.4865889644142342,0.289215285884981,2254,6966,4555,6926,764393,1600658,97772,Network Simplex
38902208,502,1040,19,9995,5170224,0.4973856158848655,0.2865154159253267,2,999,518385,0.4989460614460614,0.2862484014434994,33762,2236.0,1,11,1343598,0.3283340273419859,0.2111821931570092,245007,0.4895254535973098,0.2855356424955298,171,1398,1183,1543,39477,107059,7116,Network Simplex
38902258,52,95,2,100,4646,0.4890526315789473,0.2894061930891216,53,9863,459702,0.4906183129932709,0.3039654710303655,429,70.0,1,11,1402,0.3352462936394069,0.2008713645299453,228961,0.4551790907988461,0.299039947984765,15,73,9,12,178,180,261,SSP
38902963,252,455,26,9931,2256157,0.4993038780774154,0.2813827043476276,7,1000,224788,0.4940395604395604,0.2735963469645278,196387,158.0,1,51,758452,0.3480042745062592,0.2166961556352723,125190,0.4987649402390438,0.2638017269113505,149,531,136,124,5946,6063,2818,CAS
38903815,10002,20000,1,100,1011254,0.505627,0.2904869478496409,1,1000,10079545,0.50397725,0.2887506106182937,3496,1000.0,1,101,272404,0.2928782390578147,0.1858839442917915,5037208,0.5036704329567043,0.2893445592149744,13637,55644,71609,52265,11632044,22841466,1109409,Network Simplex
38905955,5002,9950,1,9999,49296614,0.495492906074527,0.2896774347926039,3,9999,49712272,0.4996707911997229,0.2867446642306085,317953,7071.0,1,101,13201736,0.2895491100310156,0.1881936117510075,25166203,0.5033744276452302,0.2867557158196162,5836,23417,24697,19014,7040759,16645939,526761,Network Simplex
38910213,52,95,7,991,48715,0.5174464921132296,0.2789869746183665,13,991,47263,0.5020234744277444,0.28968051979309,4494,70.0,1,11,15899,0.4323787767534198,0.2513032243640951,24373,0.4822421400447161,0.2810362881639435,19,58,9,16,236,320,271,SSP
38914591,1002,2090,1,100,105114,0.5029377990430622,0.2862340544555871,5,10000,10325108,0.4940243062200957,0.2917625556723501,265,316.0,1,11,26796,0.294167371090448,0.1863776559373577,4879034,0.487415984015984,0.2886397537706803,181,956,130,209,5550,29881,4203,SSP
38915768,202,410,1,100,21076,0.5140487804878049,0.2905305450730852,55,9992,1999316,0.4880284715577339,0.285195610883916,296,1414.0,1,11,5495,0.3375099809594005,0.2158997174358015,947541,0.4717908655282435,0.2868500859401831,49,290,66,119,2693,5319,1358,Network Simplex
38915819,102,215,5,987,109964,0.5181970264602624,0.2804417248338084,26,9988,1084351,0.50495524862393,0.3021333657021406,1669,10000.0,1,6,29531,0.3245129174404677,0.2022111641835891,473608,0.4697643877791906,0.2983950264450687,31,165,61,83,1200,1393,602,Network Simplex
38917743,102,200,1,100,9570,0.4785,0.2846326579997453,51,9954,937641,0.4709870403857745,0.2792893387071873,312,10000.0,1,11,2579,0.3700674415267613,0.2374192667338771,461245,0.4646705513042146,0.271525273259855,39,222,136,223,1411,3439,972,Network Simplex
38920020,1002,2090,7,10000,10425735,0.498838995215311,0.2868451664867119,12,9997,10444559,0.4998896319613587,0.2901991208121423,28285,31622.0,1,11,2604786,0.3463574891766027,0.2228217469028046,5012399,0.500889427667461,0.2957273207865498,279,2610,2777,3534,99043,408410,14843,Network Simplex
38923848,502,1040,1,2,1587,0.7629807692307692,0.249662771814657,1,1000,519993,0.4999932692307692,0.2853726931455746,13,223.0,1,11,560,0.5588822355289421,0.1611645125441244,248612,0.4972259889039556,0.290710407001493,118,432,175,332,8404,28688,2812,Network Simplex
38924594,502,960,1,2,1435,0.7473958333333334,0.2499864362639945,4,9991,4806539,0.5011321647816368,0.2897215410048776,69,2236.0,1,51,560,0.5588822355289421,0.1611645125441244,2516274,0.5027027318598715,0.2951246282835619,240,823,292,196,18309,37864,7987,CAS
38929343,402,800,1,10,4400,0.55,0.2843413441622586,12,9982,4026712,0.5042466439591264,0.2869474910266135,85,200.0,1,21,1311,0.4086658354114713,0.217396526950266,1948908,0.4868883691392636,0.2815526637471652,175,414,83,80,1962,2982,2054,CAS
38933281,252,455,1,10,2608,0.5731868131868132,0.2884322120100476,9,998,234031,0.5153846153846153,0.2778696846433187,257,158.0,1,51,951,0.4209827357237716,0.2363595953040087,127703,0.51082017312277,0.274526798130017,164,449,285,326,8652,8259,4553,Network Simplex
38941039,502,1095,1,10,6015,0.5493150684931507,0.2853772418015096,1,100,54322,0.4960913242009133,0.2916178628981088,18,223.0,1,6,1543,0.3422044799290308,0.1813626135823477,24168,0.4823952095808383,0.2875678371707376,77,746,591,583,10767,51231,3011,Network Simplex
38944682,252,455,2,9977,2360343,0.5199525942635094,0.2903730062299228,7,9962,2193162,0.4838522649805524,0.2930001022360131,212252,158.0,1,51,793901,0.3407252171964946,0.2139036119793217,1276620,0.5105536496855381,0.2910414041554006,163,336,73,86,8207,5747,3731,SSP
38945173,5002,10050,1,10,55560,0.5528358208955224,0.28617987926124,1,10000,49954038,0.497055104477612,0.2895347270045615,198,70710.0,1,51,16188,0.3236952609478104,0.1726570595819707,24796735,0.4959347198373888,0.2883375808737861,7135,29853,100684,61203,7135817,24466841,405690,Network Simplex
38949774,252,545,1,100,26348,0.4834495412844036,0.2923505337944183,1,100,27935,0.5125688073394495,0.290056001140573,134,158.0,1,6,6031,0.3041504866609511,0.2056886257361171,12714,0.5065338645418327,0.2967331051732894,53,430,217,397,4703,15777,1529,Network Simplex
38951561,102,215,1,100,10559,0.4911162790697674,0.2975585312210587,2,997,107885,0.5033005994728371,0.2858201064343836,205,1000.0,1,6,2455,0.3423511365221029,0.2568288730166746,45037,0.4477016978806314,0.2917033638394825,27,136,64,105,686,2195,571,Network Simplex
38954928,52,95,10,977,46548,0.5015137639390185,0.2964392706301552,1,100,4512,0.4749473684210526,0.2886041677643785,4306,70.0,1,11,14590,0.3553769333820484,0.2404580604702903,2272,0.4454901960784314,0.2662470747366887,20,100,48,45,417,756,385,Network Simplex
38968224,5002,10050,1,1000,5054755,0.5029606965174129,0.2884981629014729,1,100,507006,0.5044835820895522,0.2872096274996055,16702,707.0,1,51,1350789,0.2885724137223837,0.1844505403493124,250917,0.5017336532693462,0.2887140154005226,5991,29837,104308,49919,3426631,10017737,365815,Network Simplex
38970223,102,200,84,10000,1027635,0.5138175,0.2708297759548421,86,9985,976167,0.4888167250876314,0.2754946378703605,34891,10000.0,1,11,313677,0.3806487156866195,0.2304221641316763,477915,0.4763269260286206,0.2724241276928222,39,224,160,271,2035,2874,968,Network Simplex
38975473,102,200,1,100,10275,0.51375,0.2900283391325751,6,9883,1011093,0.5115314175857534,0.2988601499673693,398,1000.0,1,11,2975,0.3005657708628005,0.2073616232415746,483666,0.4851354753548498,0.3009196005168756,32,153,44,36,922,1920,623,Network Simplex
38975931,502,905,1,10,5112,0.5648618784530386,0.2854532263933093,13,9973,4703183,0.5210956876383916,0.2934144579413139,519,223.0,1,101,1851,0.3694610778443113,0.1982093214554055,2569539,0.5156147943381358,0.2928988761152973,445,622,138,171,14953,12071,11141,SSP
38981353,202,410,6,9997,2112887,0.5154929405650963,0.2930232096043868,1,100,22505,0.5489024390243903,0.2719585966406175,34878,141.0,1,11,550343,0.3385711482158886,0.2119520204492082,10850,0.5398009950248757,0.2709059064477252,63,441,231,194,4640,11888,1983,Network Simplex
38983285,252,545,1,2,787,0.7220183486238532,0.2484291190385374,1,10,2949,0.5411009174311927,0.2860658147457168,6,158.0,1,6,267,0.5318725099601593,0.1221490814084134,1352,0.5386454183266932,0.2832307876144707,67,477,564,760,3292,10420,1545,Network Simplex
38984504,5002,10050,1,1000,5027181,0.5002170149253731,0.289422215929732,1,1000,5068777,0.5043559203980099,0.2870841760989996,16782,707.0,1,51,1336548,0.276662679886383,0.1817308340330189,2519539,0.5038070385922816,0.2879398844950656,3752,16354,12844,17814,1037592,2038228,199742,Network Simplex
38988424,102,185,1,10,1007,0.5443243243243243,0.2738764817324866,27,9987,935708,0.5064464885432143,0.3030470714625303,88,1000.0,1,21,349,0.4319306930693069,0.2158083701395567,506982,0.5045862246055727,0.2935979095400647,28,160,34,35,1045,799,694,Network Simplex
38995494,2502,5000,1,10,27192,0.54384,0.28600359158584,1,1000,2505305,0.501061,0.2873504850857224,198,500.0,1,51,7907,0.3512817095384068,0.1901242190351777,1264643,0.50565493802479,0.2892911998752746,1818,6784,4247,6519,418920,951413,100192,Network Simplex
38996310,27,50,705,9890,265193,0.5362851365015167,0.2748102598857898,156,9902,270480,0.5463138759846496,0.3044536522604577,17497,500.0,1,6,84458,0.4287164597313733,0.2394839516868227,139547,0.5445609078421578,0.3179092376936569,9,34,6,8,144,221,186,SSP
38998703,1002,2030,1,2,3072,0.7566502463054188,0.2499115327952619,1,1000,1026855,0.5058399014778325,0.2888732476125077,27,3162.0,1,21,1118,0.5584415584415584,0.1606404789201685,504472,0.503968031968032,0.2907874956207945,485,2474,2958,2888,150725,375496,16291,Network Simplex
39000092,10002,20000,1,10,110286,0.5514300000000001,0.285802300725519,1,10000,100100949,0.500504745,0.2876237189540963,408,1000.0,1,101,32323,0.3231976802319768,0.1734554846008172,50337873,0.5033787350337873,0.2867151655111876,12855,33420,7722,11143,9889455,22637559,743940,SSP
39000649,5002,10050,1,1000,5038393,0.5013326368159204,0.2863571546155515,1,9999,50695551,0.5044837916627484,0.2880717870832792,15699,707.0,1,51,1354254,0.2966009207796995,0.1886193755858761,25077453,0.5015992500209571,0.289035504824146,3812,8299,971,2681,2347587,4927847,191873,SSP
39025714,252,455,1,10,2587,0.5685714285714286,0.2876986038481955,56,9979,2208640,0.4864369021098151,0.2799611355057319,261,158.0,1,51,932,0.4125719344842851,0.2265348041424686,1218183,0.4863532142599059,0.2783771856555078,158,246,23,35,2266,2486,2475,SSP
39026709,102,215,35,9979,1092328,0.5091287051645665,0.2872914410782334,1,100,11352,0.528,0.2747433474658561,16319,100.0,1,6,272364,0.3801879694525211,0.2484007694894012,5147,0.5096039603960396,0.2706059236692895,24,173,84,118,1049,3139,704,Network Simplex
39027591,52,105,10,974,56664,0.5540627750073335,0.2966972328010672,279,9750,523289,0.5111492063492064,0.2948667468651297,2139,7071.0,1,6,15504,0.4355300859598854,0.2664517809876039,239792,0.4822362996480643,0.2922193178886286,16,123,27,65,396,969,358,Network Simplex
39027745,5002,9950,1,1000,5006270,0.5031427135678392,0.2904792251364159,1,9998,49319015,0.4957676459915099,0.287984785776736,34888,707.0,1,101,1358444,0.2905181530538812,0.1873110765247213,24651962,0.493088578443159,0.2871352295992969,7459,18021,3759,3480,1918350,5420615,360278,CAS
39031182,502,905,1,10,4964,0.5485082872928178,0.293804321297507,5,10000,4513101,0.4986851933701657,0.2957305326398677,518,223.0,1,101,1722,0.3819028609447771,0.217360290075893,2528376,0.5052721948973499,0.296077162472808,277,933,140,130,5704,6740,8064,CAS
39031994,2502,5000,1,2,7523,0.7523,0.2499894197761177,1,1000,2519119,0.5038238,0.2886551055387034,67,5000.0,1,51,2770,0.5537784886045581,0.1549100334571279,1259882,0.5037512994802079,0.290245265245984,2045,10109,33636,17775,1229907,3771353,122050,Network Simplex
39034342,27,50,207,9921,279872,0.5642011893962302,0.2829064947133889,106,9940,234027,0.4708792756539235,0.2942920535043556,24445,50.0,1,6,90492,0.4990624517438398,0.3038431447561295,133494,0.5165376876644482,0.2893368409290249,9,38,8,7,58,80,57,CAS
39036553,102,215,2,997,113030,0.5273028387488045,0.282269881505868,1,989,104060,0.4893832153690596,0.2750748096024918,1457,100.0,1,6,28470,0.3514728031406632,0.1964950512167501,52530,0.5307132754091737,0.2659994711182544,21,110,13,18,581,672,426,SSP
39042459,52,95,2,100,4611,0.4853684210526315,0.3134756282856545,4,974,45796,0.4949313736085594,0.2780056157448359,395,70.0,1,11,1371,0.3089925625422582,0.2347319452078586,24382,0.4990380285725981,0.2853013939128118,15,62,20,30,906,1126,753,Network Simplex
39043927,5002,10050,1,9999,50165067,0.4992048160039884,0.2866489344207289,3,9999,49999121,0.4975534468869773,0.2885629598034687,164023,70710.0,1,51,13438775,0.3007854887495749,0.1918594787297788,24868769,0.4974749147809493,0.2859740641122189,7329,35003,139609,75329,6134369,20784420,513800,Network Simplex
39047066,502,1095,1,999,553597,0.5060741106403207,0.290276408467495,1,1000,524263,0.4787789954337899,0.2862722153719567,1576,223.0,1,6,128472,0.2981757415401755,0.1972861186344927,247528,0.4950579802319209,0.2875981832425174,89,615,294,415,2828,9263,3173,Network Simplex
39047511,2002,4080,1,100,208670,0.5114460784313726,0.288611817856078,4,9999,20837721,0.5107795338357365,0.2887153545359979,629,44721.0,1,21,54856,0.308025762399699,0.1945485012155706,10237070,0.5117512265173805,0.2891708682253606,976,6663,11215,15272,402735,1259153,59714,Network Simplex
